id,row_no,avg_period,date_from,time_from,full_csv_parsed,station,date_to,time_to,parameter,file_path
1,19,4 Hours,01/05/2017,12:00 AM,1,BTM,31/08/2017,11:45 PM,Nitric Oxide(NO),/home/thej/code/cpcb/data/raw/2017_BTM_2/no.csv
2,19,4 Hours,01/05/2017,12:00 AM,1,BTM,31/08/2017,11:45 PM,Relative Humidity(RH),/home/thej/code/cpcb/data/raw/2017_BTM_2/rh.csv
3,19,4 Hours,01/05/2017,12:00 AM,1,BTM,31/08/2017,11:45 PM,Sulfur Dioxide(SO2),/home/thej/code/cpcb/data/raw/2017_BTM_2/so2.csv
4,19,4 Hours,01/05/2017,12:00 AM,1,BTM,31/08/2017,11:45 PM,Carbon Monoxide(CO),/home/thej/code/cpcb/data/raw/2017_BTM_2/co.csv
5,19,4 Hours,01/05/2017,12:00 AM,1,BTM,31/08/2017,11:45 PM,Ozone(O3),/home/thej/code/cpcb/data/raw/2017_BTM_2/o3.csv
6,19,4 Hours,01/05/2017,12:00 AM,1,BTM,31/08/2017,11:45 PM,PM 2.5(PM2.5),/home/thej/code/cpcb/data/raw/2017_BTM_2/pm25.csv
7,19,4 Hours,01/05/2017,12:00 AM,1,BTM,31/08/2017,11:45 PM,Oxides of Nitrogen(NOx),/home/thej/code/cpcb/data/raw/2017_BTM_2/nox.csv
8,19,4 Hours,01/05/2017,12:00 AM,1,BTM,31/08/2017,11:45 PM,Wind Speed (WS),/home/thej/code/cpcb/data/raw/2017_BTM_2/ws.csv
9,19,4 Hours,01/05/2017,12:00 AM,1,BTM,31/08/2017,11:45 PM,Wind Direction(WD),/home/thej/code/cpcb/data/raw/2017_BTM_2/wd.csv
10,19,4 Hours,01/05/2017,12:00 AM,1,BTM,31/08/2017,11:45 PM,Nitrogen Dioxide(NO2),/home/thej/code/cpcb/data/raw/2017_BTM_2/no2.csv
11,19,4 Hours,01/05/2017,12:00 AM,1,Peenya,31/08/2017,11:45 PM,Nitric Oxide(NO),/home/thej/code/cpcb/data/raw/2017_PEENYA_2/no.csv
12,19,4 Hours,01/05/2017,12:00 AM,1,Peenya,31/08/2017,11:45 PM,Relative Humidity(RH),/home/thej/code/cpcb/data/raw/2017_PEENYA_2/rh.csv
13,19,4 Hours,01/05/2017,12:00 AM,1,Peenya,31/08/2017,11:45 PM,Sulfur Dioxide(SO2),/home/thej/code/cpcb/data/raw/2017_PEENYA_2/so2.csv
14,19,4 Hours,01/05/2017,12:00 AM,1,Peenya,31/08/2017,11:45 PM,Carbon Monoxide(CO),/home/thej/code/cpcb/data/raw/2017_PEENYA_2/co.csv
15,19,4 Hours,01/05/2017,12:00 AM,1,Peenya,31/08/2017,11:45 PM,PM 2.5(PM2.5),/home/thej/code/cpcb/data/raw/2017_PEENYA_2/pm25.csv
16,19,4 Hours,01/05/2017,12:00 AM,1,Peenya,31/08/2017,11:45 PM,Oxides of Nitrogen(NOx),/home/thej/code/cpcb/data/raw/2017_PEENYA_2/nox.csv
17,19,4 Hours,01/05/2017,12:00 AM,1,Peenya,31/08/2017,11:45 PM,Methane(CH4),/home/thej/code/cpcb/data/raw/2017_PEENYA_2/ch4.csv
18,19,4 Hours,01/05/2017,12:00 AM,1,Peenya,31/08/2017,11:45 PM,Ammonia(NH3),/home/thej/code/cpcb/data/raw/2017_PEENYA_2/nh3.csv
19,19,4 Hours,01/05/2017,12:00 AM,1,Peenya,31/08/2017,11:45 PM,Nitrogen Dioxide(NO2),/home/thej/code/cpcb/data/raw/2017_PEENYA_2/no2.csv
20,19,4 Hours,01/01/2017,12:00 AM,1,BTM,30/04/2017,11:45 PM,Nitric Oxide(NO),/home/thej/code/cpcb/data/raw/2017_BTM_1/no.csv
21,19,4 Hours,01/01/2017,12:00 AM,1,BTM,30/04/2017,11:45 PM,Relative Humidity(RH),/home/thej/code/cpcb/data/raw/2017_BTM_1/rh.csv
22,19,4 Hours,01/01/2017,12:00 AM,1,BTM,30/04/2017,11:45 PM,Sulfur Dioxide(SO2),/home/thej/code/cpcb/data/raw/2017_BTM_1/so2.csv
23,19,4 Hours,01/01/2017,12:00 AM,1,BTM,30/04/2017,11:45 PM,Carbon Monoxide(CO),/home/thej/code/cpcb/data/raw/2017_BTM_1/co.csv
24,19,4 Hours,01/01/2017,12:00 AM,1,BTM,30/04/2017,11:45 PM,Ozone(O3),/home/thej/code/cpcb/data/raw/2017_BTM_1/o3.csv
25,19,4 Hours,01/01/2017,12:00 AM,1,BTM,30/04/2017,11:45 PM,PM 2.5(PM2.5),/home/thej/code/cpcb/data/raw/2017_BTM_1/pm25.csv
26,19,4 Hours,01/01/2017,12:00 AM,1,BTM,30/04/2017,11:45 PM,Oxides of Nitrogen(NOx),/home/thej/code/cpcb/data/raw/2017_BTM_1/nox.csv
27,19,4 Hours,01/01/2017,12:00 AM,1,BTM,30/04/2017,11:45 PM,Wind Speed (WS),/home/thej/code/cpcb/data/raw/2017_BTM_1/ws.csv
28,19,4 Hours,01/01/2017,12:00 AM,1,BTM,30/04/2017,11:45 PM,Wind Direction(WD),/home/thej/code/cpcb/data/raw/2017_BTM_1/wd.csv
29,19,4 Hours,01/01/2017,12:00 AM,1,BTM,30/04/2017,11:45 PM,Nitrogen Dioxide(NO2),/home/thej/code/cpcb/data/raw/2017_BTM_1/no2.csv
30,19,4 Hours,01/01/2017,12:00 AM,1,BWSSB,30/04/2017,11:45 PM,Benzene(Benzene),/home/thej/code/cpcb/data/raw/2017_BWSSB_1/benzene.csv
31,19,4 Hours,01/01/2017,12:00 AM,1,BWSSB,30/04/2017,11:45 PM,Nitric Oxide(NO),/home/thej/code/cpcb/data/raw/2017_BWSSB_1/no.csv
32,19,4 Hours,01/01/2017,12:00 AM,1,BWSSB,30/04/2017,11:45 PM,Relative Humidity(RH),/home/thej/code/cpcb/data/raw/2017_BWSSB_1/rh.csv
33,19,4 Hours,01/01/2017,12:00 AM,1,BWSSB,30/04/2017,11:45 PM,Toluene(Toluene),/home/thej/code/cpcb/data/raw/2017_BWSSB_1/toluene.csv
34,19,4 Hours,01/01/2017,12:00 AM,1,BWSSB,30/04/2017,11:45 PM,Sulfur Dioxide(SO2),/home/thej/code/cpcb/data/raw/2017_BWSSB_1/so2.csv
35,19,4 Hours,01/01/2017,12:00 AM,1,BWSSB,30/04/2017,11:45 PM,Carbon Monoxide(CO),/home/thej/code/cpcb/data/raw/2017_BWSSB_1/co.csv
36,19,4 Hours,01/01/2017,12:00 AM,1,BWSSB,30/04/2017,11:45 PM,Ozone(O3),/home/thej/code/cpcb/data/raw/2017_BWSSB_1/o3.csv
37,19,4 Hours,01/01/2017,12:00 AM,1,BWSSB,30/04/2017,11:45 PM,PM 2.5(PM2.5),/home/thej/code/cpcb/data/raw/2017_BWSSB_1/pm25.csv
38,19,4 Hours,01/01/2017,12:00 AM,1,BWSSB,30/04/2017,11:45 PM,Oxides of Nitrogen(NOx),/home/thej/code/cpcb/data/raw/2017_BWSSB_1/nox.csv
39,19,4 Hours,01/01/2017,12:00 AM,1,BWSSB,30/04/2017,11:45 PM,Wind Speed (WS),/home/thej/code/cpcb/data/raw/2017_BWSSB_1/ws.csv
40,19,4 Hours,01/01/2017,12:00 AM,1,BWSSB,30/04/2017,11:45 PM,Wind Direction(WD),/home/thej/code/cpcb/data/raw/2017_BWSSB_1/wd.csv
41,19,4 Hours,01/01/2017,12:00 AM,1,BWSSB,30/04/2017,11:45 PM,Nitrogen Dioxide(NO2),/home/thej/code/cpcb/data/raw/2017_BWSSB_1/no2.csv
42,19,4 Hours,01/09/2015,12:00 AM,1,SGHALLI,31/12/2015,11:45 PM,Temperature(Temp),/home/thej/code/cpcb/data/raw/2015_SGHALLI_3/temp.csv
43,19,4 Hours,01/09/2015,12:00 AM,1,SGHALLI,31/12/2015,11:45 PM,Nitric Oxide(NO),/home/thej/code/cpcb/data/raw/2015_SGHALLI_3/no.csv
44,19,4 Hours,01/09/2015,12:00 AM,1,SGHALLI,31/12/2015,11:45 PM,Solar Radiation(SR),/home/thej/code/cpcb/data/raw/2015_SGHALLI_3/sr.csv
45,19,4 Hours,01/09/2015,12:00 AM,1,SGHALLI,31/12/2015,11:45 PM,Relative Humidity(RH),/home/thej/code/cpcb/data/raw/2015_SGHALLI_3/rh.csv
46,19,4 Hours,01/09/2015,12:00 AM,1,SGHALLI,31/12/2015,11:45 PM,Sulfur Dioxide(SO2),/home/thej/code/cpcb/data/raw/2015_SGHALLI_3/so2.csv
47,19,4 Hours,01/09/2015,12:00 AM,1,SGHALLI,31/12/2015,11:45 PM,Carbon Monoxide(CO),/home/thej/code/cpcb/data/raw/2015_SGHALLI_3/co.csv
48,19,4 Hours,01/09/2015,12:00 AM,1,SGHALLI,31/12/2015,11:45 PM,Oxides of Nitrogen(NOx),/home/thej/code/cpcb/data/raw/2015_SGHALLI_3/nox.csv
49,19,4 Hours,01/09/2015,12:00 AM,1,SGHALLI,31/12/2015,11:45 PM,Wind Speed (WS),/home/thej/code/cpcb/data/raw/2015_SGHALLI_3/ws.csv
50,19,4 Hours,01/09/2015,12:00 AM,1,SGHALLI,31/12/2015,11:45 PM,Ambient Temperature(AT),/home/thej/code/cpcb/data/raw/2015_SGHALLI_3/at.csv
51,19,4 Hours,01/09/2015,12:00 AM,1,SGHALLI,31/12/2015,11:45 PM,PM10(PM10),/home/thej/code/cpcb/data/raw/2015_SGHALLI_3/pm10.csv
52,19,4 Hours,01/09/2015,12:00 AM,1,SGHALLI,31/12/2015,11:45 PM,Wind Direction(WD),/home/thej/code/cpcb/data/raw/2015_SGHALLI_3/wd.csv
53,19,4 Hours,01/09/2015,12:00 AM,1,SGHALLI,31/12/2015,11:45 PM,Nitrogen Dioxide(NO2),/home/thej/code/cpcb/data/raw/2015_SGHALLI_3/no2.csv
54,19,4 Hours,01/01/2017,12:00 AM,1,Peenya,30/04/2017,11:45 PM,Nitric Oxide(NO),/home/thej/code/cpcb/data/raw/2017_PEENYA_1/no.csv
55,19,4 Hours,01/01/2017,12:00 AM,1,Peenya,30/04/2017,11:45 PM,Relative Humidity(RH),/home/thej/code/cpcb/data/raw/2017_PEENYA_1/rh.csv
56,19,4 Hours,01/01/2017,12:00 AM,1,Peenya,30/04/2017,11:45 PM,Sulfur Dioxide(SO2),/home/thej/code/cpcb/data/raw/2017_PEENYA_1/so2.csv
57,19,4 Hours,01/01/2017,12:00 AM,1,Peenya,30/04/2017,11:45 PM,Carbon Monoxide(CO),/home/thej/code/cpcb/data/raw/2017_PEENYA_1/co.csv
58,19,4 Hours,01/01/2017,12:00 AM,1,Peenya,30/04/2017,11:45 PM,PM 2.5(PM2.5),/home/thej/code/cpcb/data/raw/2017_PEENYA_1/pm25.csv
59,19,4 Hours,01/05/2017,12:00 AM,1,Peenya,31/08/2017,11:45 PM,Oxides of Nitrogen(NOx),/home/thej/code/cpcb/data/raw/2017_PEENYA_1/nox.csv
60,19,4 Hours,01/01/2017,12:00 AM,1,Peenya,30/04/2017,11:45 PM,Methane(CH4),/home/thej/code/cpcb/data/raw/2017_PEENYA_1/ch4.csv
61,19,4 Hours,01/01/2017,12:00 AM,1,Peenya,30/04/2017,11:45 PM,Ammonia(NH3),/home/thej/code/cpcb/data/raw/2017_PEENYA_1/nh3.csv
62,19,4 Hours,01/01/2017,12:00 AM,1,Peenya,30/04/2017,11:45 PM,Nitrogen Dioxide(NO2),/home/thej/code/cpcb/data/raw/2017_PEENYA_1/no2.csv
63,19,4 Hours,01/05/2016,12:00 AM,1,SGHALLI,31/08/2016,11:45 PM,Nitric Oxide(NO),/home/thej/code/cpcb/data/raw/2016_SGHALLI_2/no.csv
64,19,4 Hours,01/05/2016,12:00 AM,1,SGHALLI,31/08/2016,11:45 PM,Solar Radiation(SR),/home/thej/code/cpcb/data/raw/2016_SGHALLI_2/sr.csv
65,19,4 Hours,01/05/2016,12:00 AM,1,SGHALLI,31/08/2016,11:45 PM,Relative Humidity(RH),/home/thej/code/cpcb/data/raw/2016_SGHALLI_2/rh.csv
66,19,4 Hours,01/05/2016,12:00 AM,1,SGHALLI,31/08/2016,11:45 PM,Sulfur Dioxide(SO2),/home/thej/code/cpcb/data/raw/2016_SGHALLI_2/so2.csv
67,19,4 Hours,01/05/2016,12:00 AM,1,SGHALLI,31/08/2016,11:45 PM,Carbon Monoxide(CO),/home/thej/code/cpcb/data/raw/2016_SGHALLI_2/co.csv
68,19,4 Hours,01/05/2016,12:00 AM,1,SGHALLI,31/08/2016,11:45 PM,Oxides of Nitrogen(NOx),/home/thej/code/cpcb/data/raw/2016_SGHALLI_2/nox.csv
69,19,4 Hours,01/05/2016,12:00 AM,1,SGHALLI,31/08/2016,11:45 PM,Wind Speed (WS),/home/thej/code/cpcb/data/raw/2016_SGHALLI_2/ws.csv
70,19,4 Hours,01/05/2016,12:00 AM,1,SGHALLI,31/08/2016,11:45 PM,Ambient Temperature(AT),/home/thej/code/cpcb/data/raw/2016_SGHALLI_2/at.csv
71,19,4 Hours,01/05/2016,12:00 AM,1,SGHALLI,31/08/2016,11:45 PM,PM10(PM10),/home/thej/code/cpcb/data/raw/2016_SGHALLI_2/pm10.csv
72,19,4 Hours,01/05/2016,12:00 AM,1,SGHALLI,31/08/2016,11:45 PM,Wind Direction(WD),/home/thej/code/cpcb/data/raw/2016_SGHALLI_2/wd.csv
73,19,4 Hours,01/05/2016,12:00 AM,1,SGHALLI,31/08/2016,11:45 PM,Nitrogen Dioxide(NO2),/home/thej/code/cpcb/data/raw/2016_SGHALLI_2/no2.csv
74,19,4 Hours,01/09/2016,12:00 AM,1,CRS,31/12/2016,11:45 PM,Nitric Oxide(NO),/home/thej/code/cpcb/data/raw/2016_CRS_3/no.csv
75,19,4 Hours,01/09/2016,12:00 AM,1,CRS,31/12/2016,11:45 PM,Sulfur Dioxide(SO2),/home/thej/code/cpcb/data/raw/2016_CRS_3/so2.csv
76,19,4 Hours,01/09/2016,12:00 AM,1,CRS,31/12/2016,11:45 PM,Carbon Monoxide(CO),/home/thej/code/cpcb/data/raw/2016_CRS_3/co.csv
77,19,4 Hours,01/09/2016,12:00 AM,1,CRS,31/12/2016,11:45 PM,Oxides of Nitrogen(NOx),/home/thej/code/cpcb/data/raw/2016_CRS_3/nox.csv
78,19,4 Hours,01/09/2016,12:00 AM,1,CRS,31/12/2016,11:45 PM,PM10(PM10),/home/thej/code/cpcb/data/raw/2016_CRS_3/pm10.csv
79,19,4 Hours,01/09/2016,12:00 AM,1,CRS,31/12/2016,11:45 PM,Nitrogen Dioxide(NO2),/home/thej/code/cpcb/data/raw/2016_CRS_3/no2.csv
80,19,4 Hours,01/09/2015,12:00 AM,1,CRS,31/12/2015,11:45 PM,Nitric Oxide(NO),/home/thej/code/cpcb/data/raw/2015_CRS_3/no.csv
81,19,4 Hours,01/09/2015,12:00 AM,1,CRS,31/12/2015,11:45 PM,Sulfur Dioxide(SO2),/home/thej/code/cpcb/data/raw/2015_CRS_3/so2.csv
82,19,4 Hours,01/09/2015,12:00 AM,1,CRS,31/12/2015,11:45 PM,Carbon Monoxide(CO),/home/thej/code/cpcb/data/raw/2015_CRS_3/co.csv
83,19,4 Hours,01/09/2015,12:00 AM,1,CRS,31/12/2015,11:45 PM,Oxides of Nitrogen(NOx),/home/thej/code/cpcb/data/raw/2015_CRS_3/nox.csv
84,19,4 Hours,01/09/2015,12:00 AM,1,CRS,31/12/2015,11:45 PM,PM10(PM10),/home/thej/code/cpcb/data/raw/2015_CRS_3/pm10.csv
85,19,4 Hours,01/09/2015,12:00 AM,1,CRS,31/12/2015,11:45 PM,Nitrogen Dioxide(NO2),/home/thej/code/cpcb/data/raw/2015_CRS_3/no2.csv
86,19,4 Hours,01/09/2016,12:00 AM,1,BWSSB,31/12/2016,11:45 PM,Nitric Oxide(NO),/home/thej/code/cpcb/data/raw/2016_BWSSB_3/no.csv
87,19,4 Hours,01/09/2016,12:00 AM,1,BWSSB,31/12/2016,11:45 PM,Relative Humidity(RH),/home/thej/code/cpcb/data/raw/2016_BWSSB_3/rh.csv
88,19,4 Hours,01/09/2016,12:00 AM,1,BWSSB,31/12/2016,11:45 PM,Sulfur Dioxide(SO2),/home/thej/code/cpcb/data/raw/2016_BWSSB_3/so2.csv
89,19,4 Hours,01/09/2016,12:00 AM,1,BWSSB,31/12/2016,11:45 PM,Carbon Monoxide(CO),/home/thej/code/cpcb/data/raw/2016_BWSSB_3/co.csv
90,19,4 Hours,01/09/2016,12:00 AM,1,BWSSB,31/12/2016,11:45 PM,Ozone(O3),/home/thej/code/cpcb/data/raw/2016_BWSSB_3/o3.csv
91,19,4 Hours,01/09/2016,12:00 AM,1,BWSSB,31/12/2016,11:45 PM,PM 2.5(PM2.5),/home/thej/code/cpcb/data/raw/2016_BWSSB_3/pm25.csv
92,19,4 Hours,01/09/2016,12:00 AM,1,BWSSB,31/12/2016,11:45 PM,Oxides of Nitrogen(NOx),/home/thej/code/cpcb/data/raw/2016_BWSSB_3/nox.csv
93,19,4 Hours,01/09/2016,12:00 AM,1,BWSSB,31/12/2016,11:45 PM,Wind Speed (WS),/home/thej/code/cpcb/data/raw/2016_BWSSB_3/ws.csv
94,19,4 Hours,01/09/2016,12:00 AM,1,BWSSB,31/12/2016,11:45 PM,Wind Direction(WD),/home/thej/code/cpcb/data/raw/2016_BWSSB_3/wd.csv
95,19,4 Hours,01/09/2016,12:00 AM,1,BWSSB,31/12/2016,11:45 PM,Nitrogen Dioxide(NO2),/home/thej/code/cpcb/data/raw/2016_BWSSB_3/no2.csv
96,19,4 Hours,01/01/2017,12:00 AM,1,SGHALLI,30/04/2017,11:45 PM,Nitric Oxide(NO),/home/thej/code/cpcb/data/raw/2017_SGHALLI_1/no.csv
97,19,4 Hours,01/01/2017,12:00 AM,1,SGHALLI,30/04/2017,11:45 PM,Solar Radiation(SR),/home/thej/code/cpcb/data/raw/2017_SGHALLI_1/sr.csv
98,19,4 Hours,01/01/2017,12:00 AM,1,SGHALLI,30/04/2017,11:45 PM,Relative Humidity(RH),/home/thej/code/cpcb/data/raw/2017_SGHALLI_1/rh.csv
99,19,4 Hours,01/01/2017,12:00 AM,1,SGHALLI,30/04/2017,11:45 PM,Sulfur Dioxide(SO2),/home/thej/code/cpcb/data/raw/2017_SGHALLI_1/so2.csv
100,19,4 Hours,01/01/2017,12:00 AM,1,SGHALLI,30/04/2017,11:45 PM,Carbon Monoxide(CO),/home/thej/code/cpcb/data/raw/2017_SGHALLI_1/co.csv
101,19,4 Hours,01/01/2017,12:00 AM,1,SGHALLI,30/04/2017,11:45 PM,Oxides of Nitrogen(NOx),/home/thej/code/cpcb/data/raw/2017_SGHALLI_1/nox.csv
102,19,4 Hours,01/01/2017,12:00 AM,1,SGHALLI,30/04/2017,11:45 PM,Wind Speed (WS),/home/thej/code/cpcb/data/raw/2017_SGHALLI_1/ws.csv
103,19,4 Hours,01/01/2017,12:00 AM,1,SGHALLI,30/04/2017,11:45 PM,Ambient Temperature(AT),/home/thej/code/cpcb/data/raw/2017_SGHALLI_1/at.csv
104,19,4 Hours,01/01/2017,12:00 AM,1,SGHALLI,30/04/2017,11:45 PM,PM10(PM10),/home/thej/code/cpcb/data/raw/2017_SGHALLI_1/pm10.csv
105,19,4 Hours,01/01/2017,12:00 AM,1,SGHALLI,30/04/2017,11:45 PM,Wind Direction(WD),/home/thej/code/cpcb/data/raw/2017_SGHALLI_1/wd.csv
106,19,4 Hours,01/01/2017,12:00 AM,1,SGHALLI,30/04/2017,11:45 PM,Nitrogen Dioxide(NO2),/home/thej/code/cpcb/data/raw/2017_SGHALLI_1/no2.csv
107,19,4 Hours,01/01/2016,12:00 AM,1,BTM,30/04/2016,11:45 PM,Temperature(Temp),/home/thej/code/cpcb/data/raw/2016_BTM_1/temp.csv
108,19,4 Hours,01/01/2016,12:00 AM,1,BTM,30/04/2016,11:45 PM,Benzene(Benzene),/home/thej/code/cpcb/data/raw/2016_BTM_1/benzene.csv
109,19,4 Hours,01/01/2016,12:00 AM,1,BTM,30/04/2016,11:45 PM,Nitric Oxide(NO),/home/thej/code/cpcb/data/raw/2016_BTM_1/no.csv
110,19,4 Hours,01/01/2016,12:00 AM,1,BTM,30/04/2016,11:45 PM,Relative Humidity(RH),/home/thej/code/cpcb/data/raw/2016_BTM_1/rh.csv
111,19,4 Hours,01/01/2016,12:00 AM,1,BTM,30/04/2016,11:45 PM,Toluene(Toluene),/home/thej/code/cpcb/data/raw/2016_BTM_1/toluene.csv
112,19,4 Hours,01/01/2016,12:00 AM,1,BTM,30/04/2016,11:45 PM,Sulfur Dioxide(SO2),/home/thej/code/cpcb/data/raw/2016_BTM_1/so2.csv
113,19,4 Hours,01/01/2016,12:00 AM,1,BTM,30/04/2016,11:45 PM,Carbon Monoxide(CO),/home/thej/code/cpcb/data/raw/2016_BTM_1/co.csv
114,19,4 Hours,01/01/2016,12:00 AM,1,BTM,30/04/2016,11:45 PM,PM 2.5(PM2.5),/home/thej/code/cpcb/data/raw/2016_BTM_1/pm25.csv
115,19,4 Hours,01/01/2016,12:00 AM,1,BTM,30/04/2016,11:45 PM,Oxides of Nitrogen(NOx),/home/thej/code/cpcb/data/raw/2016_BTM_1/nox.csv
116,19,4 Hours,01/01/2016,12:00 AM,1,BTM,30/04/2016,11:45 PM,Bar Pressure(Bar Pressure),/home/thej/code/cpcb/data/raw/2016_BTM_1/pressure.csv
117,19,4 Hours,01/01/2016,12:00 AM,1,BTM,30/04/2016,11:45 PM,Ethyl Benzene(Ethyl Benzene),/home/thej/code/cpcb/data/raw/2016_BTM_1/ethyl.csv
118,19,4 Hours,01/01/2016,12:00 AM,1,BTM,30/04/2016,11:45 PM,Nitrogen Dioxide(NO2),/home/thej/code/cpcb/data/raw/2016_BTM_1/no2.csv
